"","PTGS2","YTHDF3.AS1","CDKN3","KIF11","PDE8A","CCNB1","HEY1","LETM2","TOP2A","HELLS","MEF2C","MELK","FABP5","LYAR","WBP4","LINC01138","RHOB","CPQ","CCSAP","AMD1","OAZ2","CLEC1A","SGK1","LOC105369662","ZNF687","KIF18A","IL36B","LRRC25","LOC100272216","DTL","SLFN13","SOX3","PTPN9","ANKRD22","LINC00896","LOC652276","CD1E","CNR2","LOC101927257","TRMT6","APLP2","GPATCH2L","HRASLS2","NUAK2","PIR","NAGS","RFX2","ZFX","TNRC6A","SLC45A3","Status"
"GSM3701880",6.39699839404747,4.18449166213138,3.38161997353878,3.06439614395705,4.01939718500435,3.83048136476552,5.03420062843798,3.78982044251953,3.42261424592116,4.94324678406743,4.56886588099885,3.78103315287835,5.59469805709288,7.8303052620039,7.29957943480689,7.12109015012188,3.60247799146596,8.3232395551375,2.39442410856579,7.51425271346235,8.4852610582676,4.69805751824367,8.90564989487307,7.820112725696,5.41822529987106,2.96289442830321,3.17092434130406,7.75993642171742,9.76295254658288,2.93556470352033,3.41713078858566,4.36149210344597,5.2843052609349,5.91894309177003,4.09114710508194,4.83449069233865,4.52086626893341,4.57823486407161,3.99133338790805,7.19611120423604,10.6478445981654,4.62293040064573,4.10960531182637,9.12696314255436,2.82898246667668,4.50322809288223,3.68557463644252,3.8453520799548,3.81271309185766,4.95363497854996,"Stable"
"GSM3701881",6.87098140279751,4.21812175399206,2.84310207891072,2.81891362671354,4.16331056950034,3.29577994023078,4.95320640526009,4.7121378284306,3.11486856871528,3.52877401655944,4.69411666580038,2.98464017225735,6.11642047057779,7.82402768530597,6.73127583866603,7.21735064654758,4.40857849570707,9.37369914104257,2.84832084529798,8.45735795737425,9.63335053565226,5.07803533833488,9.84481658297481,7.08582224424132,6.21498836182259,2.63128578099139,3.09288066490958,9.31634155324773,8.90551612136696,3.26027264108311,3.02061550195255,4.35813062148028,5.35615586393857,6.64907621683146,4.31367228137708,5.27367466609221,4.76587864010625,5.24013957863437,3.78311652456396,6.8631936887263,10.7470446226968,5.03026887706673,4.10663116470656,10.4473005389539,2.98113765156817,5.28771229836136,4.69888335278929,3.94140722174341,4.23675142468514,5.72868267824403,"Stable"
"GSM3701882",5.23359639209327,4.68718418676182,3.52388288062325,3.01104425153873,3.86896155649615,3.8042126629651,5.82998129032396,4.27757706255831,3.10023687557934,4.19682930906987,3.73996214890851,3.3565793936327,5.32578059548544,7.00948861873278,7.39678853677749,7.92472221276873,3.7455466911307,9.06056677073958,2.62618260759398,8.55843396577188,9.70801636228489,4.63171194921543,8.115371849283,7.84682518998238,6.30446560224198,2.72330995965977,3.17269950332161,8.97503497925603,9.19112482335041,3.05033627168443,3.36540125537003,3.99363526957269,5.36955775091227,8.67526056571183,4.44325908175144,4.87737490459948,4.3436649635016,5.16175733270203,4.14248868663476,5.97352620278284,10.3616947892791,4.54557403743036,4.32818838062799,10.7857634909394,2.95163420632819,4.72467947367511,4.83586268104778,4.16349450712412,3.77146899297763,4.72125564002334,"Rejection"
"GSM3701883",8.08079293005893,4.50595909557407,2.99199773305935,2.70843163924867,4.47443612636964,3.47593700656178,5.50326870811495,5.62817833389179,4.69005645497395,3.69828845566193,5.17842124917806,3.42053286101237,4.94820557341628,7.57694345452365,6.4430648358937,7.69811849154301,4.73099232555435,9.26879897369905,2.6738646174504,9.18499657361962,10.1414273555922,5.17248014036333,10.2266123231372,7.0195325836956,6.13739533978071,3.08580717239643,2.93073092914662,9.04745373533254,8.12505417129162,3.52754920386325,3.06860425461497,4.05795715331455,5.63242938571898,7.07886838033375,4.1033500797051,5.13668294975825,5.31194395387204,5.08893469585276,3.55076282509203,6.39838020959341,10.5404442802176,5.09973578452558,3.85443718392344,10.2596845147944,2.96211526727814,4.59303055092608,5.02779033394029,3.88756797556271,3.59369520397462,4.99007424072557,"Stable"
"GSM3701884",6.36378267783502,3.98244857221796,3.06713428268041,2.67049407190128,4.03195943195595,4.07215706265303,5.31503592036851,5.68916525185658,4.26463174021808,4.36860596741888,4.331621107805,3.34115392436456,5.06639804197213,8.11174379411209,6.45235958309558,7.47023877504444,5.02635399369784,9.31194432859508,2.54939103424549,9.06521606835429,10.1712240601214,4.77468544716278,9.91984783615755,6.91742507517492,5.81584934496983,2.73858592555952,2.8494441670941,9.45646336969386,8.41068246389639,3.05842852494634,3.28677511996669,4.10642788509064,5.57722318034688,5.56048885028119,3.84782031110493,4.92465182562299,4.68543003531419,4.97133204013313,3.92543025990008,6.78632790801774,10.5738127656762,4.87238513630387,3.98269013245615,10.5810767604803,2.79825490599836,5.01575562448704,5.26326986551362,4.45497330036695,4.50547147253281,5.33473486174324,"Stable"
"GSM3701885",7.28564228160619,4.10582738712806,3.08872825881362,3.03363066487906,4.01698767034567,4.4307610051624,4.96238677515268,4.7109474139376,4.21228526976898,3.85063179286548,5.66432426864378,4.0060051077211,6.22704272487508,8.15010878271516,6.67389688229462,7.22603532291748,4.31096892670062,8.71705076502887,2.650070516262,8.54517231102772,9.68482290031473,4.44761296297325,10.2659615497063,6.57346495003476,5.61868881223417,2.75829819905921,3.16631986648596,7.82800012019783,8.57675186809688,3.18139869411799,3.44000605501465,3.72164009887924,5.39093813780652,6.01150099865602,3.99491905543484,4.87740245116076,5.13359633458658,4.93137940252402,3.76718720308377,7.21029195642089,10.2235042056481,4.83098935835755,3.98278330441349,9.25167848205347,2.98626146225859,4.9325474511465,4.71147070902467,4.59492273819836,3.65907607863186,5.05533005450091,"Rejection"
"GSM3701886",6.76280740548867,4.23264385788822,3.32152955220274,3.31262458817513,4.52939723411493,3.97169498986678,6.15693844408198,5.23601384333734,4.51348447899426,3.53877891379125,5.16866249346952,3.7513462512953,5.8831230099743,7.35964708317243,6.77130357300095,6.88901084744737,5.19645947721478,8.63369818706652,2.71731396941396,8.28042726612008,9.78905128193298,4.66445806064795,10.1440912328632,7.08725797815765,5.40660812383216,3.09649418405508,2.73364889063369,8.1226309836789,7.90923203578557,3.4632434086609,3.32251729122616,4.04354997663922,5.99939221129357,7.72631294074028,3.81681567160355,5.2510376151672,4.95345636985409,4.54701799636373,3.71352685055267,7.4063572089577,10.8282649208646,4.70204854974332,4.03957404683995,9.26831296231679,2.94066288051856,4.38061021286623,4.9791739641427,4.20801923372929,3.95806535036631,5.11253980580591,"Rejection"
"GSM3701887",7.55131302561213,4.0690155328179,3.31401359893162,3.31065243885877,3.89074597170215,3.3159122433104,6.6905210565847,5.4444396381132,3.35797038152025,3.5175364366484,5.36956148992431,3.48648003855745,5.54674258266088,7.77269717598117,6.88851241493958,7.28081473749699,4.32312757560725,8.87198087990009,2.51659485145776,8.43064502243654,9.84178958741289,5.08038279361962,9.91552550092768,6.77926071565702,5.56953624270879,3.04778071100484,3.28325247417416,8.79105434716373,8.5891857446706,3.08290298101665,3.5610629567572,4.11600113764833,5.74364689079907,8.08713996052787,4.01973686194602,5.05424309739475,5.22021056022098,4.72582462133602,3.54043163031445,7.05058312051632,10.8188980218893,4.94265914631859,4.05693558504365,9.77004054475539,2.94453375528088,4.96349338925493,4.43953879329743,3.98901136489255,3.43851617399405,4.95429233296242,"Stable"
"GSM3701888",6.40527404733968,4.19854315527093,3.57083311076192,3.47028787561675,3.9553616332728,3.85585861758217,4.63061393756408,3.96303843174472,5.42556617856293,3.93991332264647,5.24881673822396,4.12612583637369,6.03143744356791,7.2538588327774,6.6551539051027,7.15090090996749,4.76849504670181,8.80103944768851,2.84015130896911,8.03731524374277,9.64121978018609,4.90625510619178,9.13165818946754,5.9628860977547,5.67612741343022,2.70265981697956,3.09416404435038,8.45357820045563,7.64541240191747,3.65529962567909,3.25364070037867,4.11625596968762,6.0227492566592,9.82799268630198,3.94354706387259,4.88613738415411,4.77352102900545,4.54589018831139,3.92670231278386,6.68608551681803,10.8117235929277,4.9288758606305,4.02152105375299,9.90588101376127,2.87557983981016,4.83613571451315,4.76696057481888,4.54202831191103,4.13497012044715,5.14680194951694,"Stable"
"GSM3701889",7.26267329878592,4.04211843003353,3.15887523151255,2.78562428190433,4.1461910823257,3.56564817056544,4.35751477915869,4.23400363841793,3.12578169620208,4.23428227181303,4.83384635638718,3.62913616164777,6.47299795540825,8.12148786184074,6.60591937199007,7.94307563210591,3.98901169105411,8.79043688961794,2.50339233495168,8.31277640760205,9.53139549883178,4.69155276611889,9.77297167378438,8.20870324782287,5.49298224520983,2.64925701973074,3.05845151300919,8.58369580254722,9.46664543440614,2.90712199748343,3.98893701261512,3.84350828227894,5.52220841667446,6.69019104927356,4.12094309655422,4.93109853539106,4.91049011412541,4.63068157517428,3.29616081829094,6.86931293505108,10.6161970084264,4.90915123165115,3.96751624239441,9.96914629067883,2.82383388765304,5.31583196859802,3.70978638892446,4.38974360172327,4.22120420563674,5.14938717732654,"Stable"
"GSM3701890",7.63986332442874,4.05270108026693,3.76008735197159,3.22044291884743,4.28308496176798,3.73560456850227,4.55757872029936,4.61911185684362,4.2703792626055,3.73295971724908,5.10702108264239,3.91965098212121,6.36811814828516,7.50802677972092,7.20594546148213,7.55992534116373,4.86698675616701,9.00544334888268,2.78078205071644,8.7365645950647,9.92263633579231,4.75451078105616,10.4644128045753,5.70356381334106,5.50631034107608,3.08321807007621,2.93073092914662,8.37841042001289,7.57457945443292,3.31422274857676,3.63711602610994,3.92711873942938,5.55997831199185,8.75766092390022,3.96949976934422,4.96780767874712,5.17363398306103,4.45215538778026,3.47964363759085,6.98417476460019,10.0931357410638,4.96229843441119,3.91880585891306,9.0801835730857,2.76297376088362,5.24188581161727,4.67071932636795,4.44410880567219,3.34523723405063,5.0948028289691,"Stable"
"GSM3701891",7.20810717957127,3.86732170509594,3.55277678299935,3.14583810025092,4.33215465671044,3.71478461969799,5.96731738039833,4.14843592142384,3.61183449160349,4.4781379461787,5.70545178044008,3.16619382785447,6.08577140527367,8.06655410380936,6.67332821796902,7.54633238925064,4.27567332649138,8.85252167863613,2.53270792948334,8.67830223974192,10.0175049289806,5.2698031470331,9.79231717775658,6.581184521765,5.99927497253222,2.67372282303018,2.66780997482979,8.87311004404152,8.53887952359567,3.06450974698344,3.22499773257207,4.06375014839388,5.7705004447448,7.51170395799044,3.79778829108523,4.64964263092323,5.13721410645121,4.69799754569719,3.56057793388802,7.02704869952498,10.5959931027206,4.91676423574954,3.92458621745767,10.0644645395144,2.84436436219259,4.72851364672304,4.72752700581476,4.97881797199221,4.0069030418282,5.55293460837737,"Stable"
"GSM3701892",6.79477266059699,4.67854471613589,3.31234387336056,3.54904913626125,3.98923774619842,3.73794342823665,5.43493445215144,4.55060055458389,3.51837635905694,3.5308823824621,4.4934902489161,3.69985153535051,5.9524083715504,7.81658459460365,6.41665520247101,7.80662182940331,4.37880872658273,8.68606660440282,2.72175272863945,8.32791345051561,9.79798502618101,5.13393716557494,10.6103715614567,6.93990945443158,5.51995611723608,2.88305455914942,3.20509699818084,8.0100901645344,7.89538413673262,3.06283692846725,3.82635043485111,3.76239151105093,5.38995993532971,7.29495523055773,3.87427032959772,4.77169108457255,4.97908223017154,4.9463112753055,3.49356116815256,5.94546385573609,10.1532249740239,4.56099206721305,4.31640160925725,9.65720837598564,3.21393695306302,4.74484953770579,4.40609149771778,5.26742470472703,4.16855477017197,5.03791396495252,"Rejection"
"GSM3701893",7.45542433233818,3.72885209962044,3.52773701962472,3.0642882148919,4.01562453567204,3.48558356131727,4.65294918678364,3.71500089746595,3.9279800805274,4.10185340281122,4.91225653177073,4.050070025516,5.77395530134467,7.37697685671445,6.92463136772376,7.57202947911293,4.08931738879844,9.12722208768601,2.64424510690397,8.52221406084273,9.49470062723922,4.92993270949207,9.34814129804543,6.92541453002593,5.9972765814312,2.91502461146108,3.00178484965687,9.06287656314351,8.74945884290778,3.39379936730592,3.10652671539263,4.1635209910275,5.56591680511457,7.6137927315051,4.04462432718957,5.16374996669548,4.92194081728676,4.74837179379407,3.80949398696211,6.38832390088876,10.559685256752,4.43692286619733,4.0420011261049,9.96686247652011,2.79872183344974,4.96093883473174,4.49992335343502,3.6604769231013,3.868497480951,5.09550787505816,"Stable"
"GSM3701894",7.68723113444143,3.82419281022204,3.5396526500927,2.64748541673746,3.94845596844984,3.91818946246993,5.69834949293502,5.37467390051978,3.30562913826287,3.41551513355791,5.49242839897997,3.6952060738708,5.29092809228161,7.87658254043461,6.6645968856424,7.50584995807068,5.36007119409222,9.2953036313052,2.48514241570985,8.40590446576851,9.66372526398956,4.85849745090482,9.83301129566411,7.58039657672137,6.1533022079007,2.89868318633292,3.00212209130173,9.41508693634606,8.60186560631241,2.48246623336474,3.1788778742389,4.2881082497771,5.64453775029738,7.68472381000059,4.11774784208333,5.26130355360426,5.49454788414227,4.87242497206217,3.28649830562351,6.95705731491278,11.0366097046681,4.94890899262054,4.16374904772695,10.2457139153501,3.08114804621871,4.57543693595254,5.22759003626003,3.83762507348674,4.15718225289799,4.97725362309923,"Stable"
"GSM3701895",6.56429197842519,4.77110139448279,3.16754652139148,3.1899336348474,3.82315092319259,3.75360096351086,4.80879743040179,4.37837702757269,4.79454771307122,4.18236327339347,5.03345569326038,4.05386207334838,5.81577277531726,7.94189612825738,7.11459975415838,7.43911015801827,5.01571245099143,8.8770846739207,2.91185146179034,7.43868296571893,9.28681447893787,4.84700517735493,8.1064096791869,7.17962469560029,6.0543426334052,3.09410170986008,3.90088345756904,8.75407196927148,9.14255124460595,3.28860424387473,3.02789646004776,4.04543449943935,6.01829052931142,7.5294014727435,4.62212592410212,5.53093207464531,5.14426932042222,5.41332270234813,4.17648367152047,7.07088589526545,10.6809223772578,4.66713308173699,4.45135721473037,9.88919341675523,2.90577294927339,5.70455224861977,4.94862045741636,4.01706736332366,4.41599618850825,5.19909025565102,"Rejection"
"GSM3701896",6.75379874644339,4.14953760381788,3.56541494250967,4.81452107825735,4.20607628313362,5.0070943793614,5.046272446721,4.30048355677983,6.31784612981436,4.94694580529037,5.04763489242639,4.60326453918556,7.03619176447199,8.47800232760435,6.93072908154345,7.9330188215239,4.65311887337715,8.91124172622439,2.98497352030784,8.71168021137885,9.63822169068233,5.03038070808466,9.75611119095327,6.16414554459231,6.12531267031634,2.97352361611998,2.93806104961418,8.71692482650466,8.17776607898157,5.23375260142961,4.12755870046352,3.75806255224659,5.65502413585461,8.60542545296576,3.79219768169417,5.2152993945819,4.90818623206404,4.34412867071966,3.39537498290724,7.2302544387481,10.3865229156893,5.10966390303843,4.0470201693742,9.7952625535788,2.97826483207985,4.86978697546351,4.16368394529236,4.40997926948863,3.83641798575405,4.90860797841168,"Rejection"
"GSM3701897",6.31662601859852,3.94509623671903,3.61447622710217,3.67191759960296,4.47842651516006,4.08003033944135,3.68452808189829,3.77648239115351,4.87798895382597,4.92848457549843,4.69803677514747,4.16406064844205,6.98225932494655,8.9752089943192,6.8470477581435,7.79016435017575,4.30021212452853,8.22675658199338,2.57709605564585,8.40600721393227,9.23384846828018,4.35847628552828,8.86920494104428,6.9539201831238,5.50453078830578,3.04390259489774,2.90733901860769,7.70127305981454,9.13268082107276,3.5269317211472,4.62756473991026,3.71734434043131,5.76141443895001,8.78817274309746,3.76804892949084,4.87686278516801,4.53310269550889,4.42621982762754,3.32635302036381,7.40425264719935,9.88078249449899,4.84590542817141,3.70284560176779,9.31978217783011,2.81763517465481,4.58493232541015,4.10777130132126,4.75336069523206,4.01549629968526,4.98066925636212,"Rejection"
"GSM3701898",7.44987842674788,4.23872305598829,2.96782069250722,3.38390630358643,4.32792221266797,3.85351872241568,6.2055021049915,5.29523939962975,3.69981672754398,3.91247661641827,4.86362870396596,3.49872988935945,5.08295135572123,7.59398836742746,6.87721096639672,7.39674912898479,4.52503825741242,9.04780566077196,2.80870505635352,8.56246460180898,9.69777882385816,4.84361938334489,10.0561197442561,7.51985792126399,6.03334799027113,2.67994714435642,3.14902922939076,9.50929036578051,8.63667773381079,2.75032165031171,3.55072644746244,4.21308994029196,5.50462172240737,8.32908424225766,4.05553858766976,4.97443858236609,5.06134293946553,4.94166607125996,3.45075868295142,7.08728448749712,10.7660207050318,4.74024001663218,4.26087402783779,9.96111032330894,2.87393605659906,4.6021459780073,4.68495409031265,4.36935556717003,3.88176523967162,4.74665584480772,"Rejection"
"GSM3701899",7.19820369399723,4.66746114683077,3.04007511376738,2.90217564604096,3.70431191039598,3.92545670408414,4.13783827434924,5.86915743587301,4.02085444902173,5.53116203998248,5.01816011136088,3.91968242740927,5.26447716780858,8.04161987181896,6.71041998786397,7.42214406722394,5.15188550439503,8.75447521970274,2.6081951831882,7.91007677069527,9.07005592571613,4.9386314051623,8.75456943893198,7.54419312872819,6.11231511892282,2.93513496309046,2.88533621228207,8.52364771251925,9.37607586203506,3.197695774288,3.40005307277403,3.67848048310727,5.38333744529686,6.74004760452659,4.24092650077692,5.05446400558451,5.14712443632001,4.96474778126095,3.846319296495,7.31507300332655,10.6379313967833,4.08348958842758,4.26206029853158,10.182905726322,2.92953463094961,4.62325137671516,4.39426660430186,3.77492344445795,4.31662061435232,5.63151522470076,"Stable"
"GSM3701900",7.57329819048564,4.05948214365092,3.27478197522487,3.3716197020518,4.06200439446499,3.87962957084885,4.97788696492574,4.26998003376801,4.30381175009281,5.048063814528,5.42847950413255,3.59196694350086,5.90648003765606,8.39425672587415,6.83649571662509,7.55071549198494,4.39293958389997,8.96147064160724,2.55995545618984,8.44655119853453,9.66836464298187,4.54710555920578,9.86805005131971,7.40686388549518,4.91066307168561,2.85652797255435,2.81588059837358,8.73572840705703,9.02304625610721,3.18670335439102,4.2210508686157,4.38412564604491,5.36881915423296,6.1771480198215,3.86151676806315,4.90192366536615,4.75501742410727,4.48234026601481,3.21368630262881,7.32212248492824,10.333243521622,4.85732934857314,4.33270226878009,9.91717410252242,2.82218383062032,4.83796448660562,4.53145270238049,3.89792267356251,3.3960078933374,4.89809482374653,"Rejection"
"GSM3701901",6.81787034602548,4.5436351128545,4.0815122297842,3.2192224405828,4.11671019223034,4.43344365470285,4.35397078257165,3.99298381677306,3.85120991714939,4.23393484862983,5.05515031631022,4.07570635971508,6.31348566231753,7.83503429987242,6.62629682573999,7.11173106217754,5.02841813437162,7.5084059375119,2.70572017404696,8.13299807088422,9.57293484241049,4.39871438636869,9.91033622985769,6.97774163967327,5.37330104803892,3.14881196810586,3.22982561820906,8.29591100703961,8.47557086429126,3.16847957795668,3.03477092338144,3.29649215178145,5.75012991883198,6.55908244492876,3.90253473084527,4.71841455748397,4.89456860529445,4.63842806668044,3.57700734218934,6.89271165083666,10.2882233079981,4.99649870225711,4.0697992608851,9.04929107873248,2.99273488737003,4.78894272659419,4.62492517361305,4.44892609999722,3.81056073256318,5.31945546442078,"Rejection"
"GSM3701902",6.26793360795585,4.18114637195704,3.02358006979541,3.01037765432495,4.2310001382178,3.48984098926605,5.19379498321182,4.69388015570231,3.37076454985554,3.5450800520455,4.74680014322541,3.46274986436241,5.34072490644923,7.12383168438108,6.09137920331229,6.97055596873652,5.06142072369653,8.90717328141764,2.77889370669414,8.59534406806148,10.1856454556085,4.81592134248322,10.4158587183921,6.34062652570065,6.16227193419609,2.87605074533908,2.80447384376637,8.61971969291663,8.10063894562232,2.58224234543284,3.26522989876786,4.16127322884559,5.99380012863945,6.22840647411377,4.00555618920084,5.05463343895497,4.69293123815531,5.02797053439339,3.68772291399133,6.49168390914865,10.4172675440859,4.65700879670763,4.3686860460263,10.0064484867969,3.06642584060917,4.8787921211788,4.81808694237776,4.46834407774,4.12133682275704,5.70042769925876,"Stable"
"GSM3701903",7.05488840699153,4.39331016130549,3.42178214927508,3.31159879007742,4.06313056442519,3.79152249077817,5.67951525043631,4.77497875472203,3.26508107697596,4.35134165168951,4.59645365357739,3.84336718727207,5.97748484022261,6.79237467152345,6.65816030532717,7.51814510895931,4.7341018683586,8.36358431713616,2.86338850535451,8.33147499928197,9.87991435004717,5.39535219689108,9.50761601035395,6.97686213230961,5.75482466558933,2.66846785876192,2.92189919810944,7.79556192662926,9.03599065230012,3.41286367767015,3.951523700948,4.22770726125046,5.57284778413395,5.71931495323724,4.11204674010114,5.12763928883236,4.58601075247141,5.21939586660017,3.78012258298116,6.75671466265677,9.84398996271893,4.68308493449625,3.95139701422228,9.81341629184162,2.78917709282931,5.05630438209416,4.826232400827,4.40262079985406,4.5358436111057,4.48857298929631,"Stable"
"GSM3701904",6.79345758804022,4.41845583582654,3.72901665246334,3.75669978097589,3.84994513070025,4.35702239940637,4.34921638140187,3.93305749622236,5.5129256707817,4.75667093544548,4.26681998805722,4.58747068844655,7.41477092518552,8.77509685902432,7.3177125181946,7.86868319550851,4.33278476439535,8.62469247045434,2.48956133389936,7.95359191019341,8.76405962506777,4.56295663615979,8.93758700430227,6.79954101990675,5.78191239728334,3.29269591579576,2.96882040064258,7.17057929095177,8.99216606329592,3.89837853076458,3.93844026010672,4.42517439814971,5.45197034138875,9.18438757381721,3.6067070770313,4.65801025793349,4.90866761445588,4.46413991922262,3.39440075785297,7.56109181835514,9.97296895690685,4.89845212505951,4.29655461385335,9.23129548622767,2.71444229869539,4.6520652409042,3.9134237857562,3.4720596732185,4.08177311706926,4.71662626854111,"Rejection"
"GSM3701905",5.58883529615303,4.26465229553771,3.35506287224208,3.03429802906539,3.9999811219354,4.10543201594542,4.65004769348235,4.1166817651642,4.08613956774226,4.67131733139536,4.64658811372929,3.72482057105224,5.95001890783997,8.54949727837957,6.07869386181139,7.42117316110414,4.13786178946231,8.65701007923556,2.40172682131773,8.57087236414622,9.1984419749325,4.85726852093882,9.18270750770813,7.16881419289464,5.79346383175981,2.95720787290624,2.9971754688165,8.35113964512127,8.87455463431147,3.18334501543313,3.16977207000253,4.33706466236383,5.9132730027697,5.97844782195636,3.87367321981899,5.19990066373846,5.19645493108791,5.05200000706083,3.75162518148116,6.78552835090463,10.6344965364646,4.36607378589291,4.32231532548831,9.75190235036052,2.67323351733734,4.69152995438117,4.35243873197417,3.69173272129536,3.87655698922022,5.05640771168824,"Rejection"
"GSM3701906",5.50865619797642,4.24248729768988,3.15719367784543,2.92039717719797,3.97470745681107,3.95156166309336,4.72114658045478,3.85693523493135,3.59626309789413,4.33174247057378,4.76487113324077,3.49674621320167,6.4228499700502,8.29712794230674,6.48950351698367,7.59395507947047,4.4517965275287,8.16972220145345,2.61620195071538,8.61316424563873,9.6753589174414,4.98506901375305,9.55273327371796,7.21795580950125,5.36465825297724,2.79821286561813,3.10175630939592,8.03312917081061,8.97877861567008,2.95435203189559,3.68027861344349,4.40640462024178,5.77521442671305,6.29286586062367,4.38959004198014,4.88781586471666,4.68702920907955,5.12100224607915,3.79087253351049,6.87709077651695,10.1099217649596,4.54278346368159,4.09533459220192,9.77041226101266,2.61118359634747,5.00759567836872,4.35903007499877,3.86803095421516,3.83813271176112,5.26825347410446,"Rejection"
"GSM3701907",6.18448842216365,4.31389263228055,3.17545072709895,2.71229913069578,3.87699506961915,3.34601519687364,5.77807391347879,5.50350212833711,3.3600770474508,3.82052106815535,5.24354274825821,3.69415199480141,5.30687033230635,7.52051733179979,6.20175600187519,6.97015742667043,4.53466575232925,8.90785292950573,2.6952154737862,8.67295030926458,9.9269947382891,5.44610384907686,10.2746380914075,6.77076299351368,5.92238895753753,2.94335581513767,2.6670699756008,9.07803642416659,7.98553515417196,3.22192630683825,2.89355750432092,4.13724379048635,6.16558271077985,7.29788298042489,4.2702793333523,5.27823933904788,4.75894752339589,5.08734641174936,3.61417970409609,6.32475200865424,10.8589628674256,5.03701964787,3.97175994600347,9.94542186501113,3.05482682424051,4.69505417266064,4.3782482963842,4.75316583114904,4.15426357546826,5.16087376494926,"Stable"
"GSM3701908",6.81348956207465,3.78070500939227,3.47904988606419,4.20868489202349,4.12664880558862,5.0985321058544,5.37673714772428,4.93474834789277,6.91256319984721,4.84043726450893,5.12566040677667,4.65679653443459,7.028347760151,7.51899420402113,6.85305880189356,7.45042494411077,5.26190572866802,8.6231513664189,2.75185656403339,8.63343373960332,9.53960081287052,5.23740439499778,9.62845400259098,6.38047364394434,5.94831792208199,3.05906799359893,3.13998822893814,8.8770719941029,8.41786162384857,5.33480667920037,4.01135806279984,4.27548444010348,6.10918352722756,9.10145146205733,3.90210213710645,4.76900778838943,4.83395036724843,4.67560274147262,3.69442450928203,7.20232144746899,10.6804060855817,5.23852112034897,3.75038016805209,9.7658021570308,2.83641732434884,5.04661361901924,4.48542455361407,3.94244538227853,4.23690768668058,4.79557198814963,"Rejection"
"GSM3701909",6.75582580228089,4.25957908249217,3.53817094471583,4.00928123772225,4.56433847170826,4.32129974095775,5.0414712171273,4.28549726159856,5.0827994884849,4.51127535287916,4.87085215161924,3.89553160682548,6.9583511980006,8.11443686178306,6.93201100881398,7.04259459616704,4.65348724829457,8.495357839425,2.66346768189676,8.68767868444981,9.21799793991208,4.42409796794084,10.3690174199093,6.90003373818783,5.17334380808105,3.07901602975801,2.98237050124211,7.77004520056716,7.94158520782301,3.59320399923136,3.6897351747317,4.02331454058317,5.55170142966854,6.54252317915365,3.99921803785428,5.1680837026271,4.37982036148732,4.7986522151731,3.33413074855864,7.48148069616144,10.1178751026441,5.04606494513695,3.87351705956806,9.20675416648763,2.8268163873956,4.71494531589698,4.32078166289493,4.9208343466422,3.76797838116211,4.28150106464562,"Rejection"
"GSM3701910",7.53334026598746,4.45350694011518,4.06623385309948,4.09048184694214,3.92472461177668,4.47925085633363,5.60465771200928,5.29526299500051,5.50425202521496,4.90931400567479,4.39576570720837,4.18687381089305,6.57353080886159,7.99757577889591,6.9754416063211,6.96400793862848,4.92220656951551,8.43462305966971,2.64684136069288,7.8804131755947,9.24611421916129,4.40409916018838,9.884678356205,6.83735334165294,5.32725845409812,3.16788489981655,3.10602066284281,8.21756803508932,8.60595938055992,3.89061452456907,3.99888784261916,3.92833281159976,5.72957451340026,6.49410900357304,3.77394118394185,5.0353199454192,4.26578501962603,4.92719886866037,3.89231868532033,7.39442937741704,10.3447504120894,5.1280010424577,4.27716465257557,9.59964809709248,2.95899210828874,4.90565431992413,4.30071461578552,4.20251296108831,3.78934645692825,5.19777763704953,"Stable"
"GSM2870158",7.70239632954424,3.92151297386861,3.59620313147118,3.6688275438932,4.33029575702604,3.88156429911092,5.53923960587282,4.71708515132755,4.58365186703098,4.02658195634652,5.2118890374948,3.57965076374116,6.18641909512535,7.9392595978923,6.75563256897133,7.40731770522139,5.02965980230435,8.37990924186568,2.61068676534459,8.70151147428038,9.44947500339199,4.30723546210675,10.1781109085227,6.46777265623761,5.90660041897186,3.04874240341515,3.16518490076576,8.31897912128244,8.24563546978548,3.21335280910819,3.91767632098402,4.36981392443936,5.55465946049026,7.10760401070234,3.69522347609675,4.88635566151357,5.02026484310118,5.0099401827008,3.4528875973603,6.88316576813963,10.1676208816628,5.23798307543111,4.41683936974385,9.87796697651617,2.94469693109583,4.96822498782772,4.38088393229847,4.35394382013651,3.98695390688949,6.12372995217758,"Stable"
"GSM2870159",7.51371285342006,4.06974909631339,3.56449366690092,3.32589384207852,4.01103519029661,3.9575499681856,4.42220172617148,4.26074292966602,3.65715767593939,4.38523851040277,5.42518663985977,3.60131973452322,6.68925090906591,7.69603092053617,6.75894973155743,6.7275330103044,4.75621704464939,8.38874348810377,2.8999480276902,8.30365154530137,9.32350540113298,4.5262731374828,10.0736539976506,6.09015154754292,5.82696525065437,3.03971048949359,2.88395150150121,8.57484840768929,7.94750510825712,3.23593494692085,2.93935571652674,3.88596270841971,5.66713490537736,6.65724271214386,3.87063695971144,5.42782745669916,5.05531136254132,4.91638443176907,3.2491484861294,6.77941861255586,10.6694775377176,5.18733971035513,4.08426881547536,9.24452724448321,3.00922734383001,5.592551679587,4.83977609048309,4.04588189333803,3.63488711132756,4.66878222397507,"Stable"
